C:\Users\ecoleshill\Documents\ARAIG\Sim-LE-Solution\Debug\SimConnect.cfg
ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES
 6_5_2018 19:22:15,0.000000, 0.000119, 0.000043, 2261.271973, 605.730408, -0.036604, 0.008270, 
 6_5_2018 19:22:15,0.000000, 0.000119, 0.000003, 2261.271973, 605.730408, -0.036604, 0.008270, 
 6_5_2018 19:22:15,0.000000, 0.000119, 0.000003, 2261.271729, 605.730408, -0.036604, 0.008270, 
 6_5_2018 19:22:15,0.000000, 0.000119, 0.000003, 2261.271729, 605.730408, -0.035492, 0.008270, 
 6_5_2018 19:22:15,0.000000, 0.000119, 0.000003, 2261.271729, 605.730408, -0.035492, 0.006529, 
 6_5_2018 19:22:16,0.000008, 0.000119, 0.000003, 2261.271729, 605.730408, -0.035492, 0.006529, 
 6_5_2018 19:22:16,0.000008, 0.019187, 0.000003, 2261.271729, 605.730408, -0.035492, 0.006529, 
 6_5_2018 19:22:16,0.000008, 0.019187, 0.012307, 2261.271729, 605.730408, -0.035492, 0.006529, 
 6_5_2018 19:22:16,0.000008, 0.019187, 0.012307, 2261.270996, 605.730408, -0.035492, 0.006529, 
 6_5_2018 19:22:16,0.000008, 0.019187, 0.012307, 2261.270996, 605.731079, -0.035492, 0.006529, 
 6_5_2018 19:22:16,0.000008, 0.019187, 0.012307, 2261.270996, 605.731079, -0.033288, 0.006529, 
 6_5_2018 19:22:16,0.000008, 0.019187, 0.012307, 2261.270996, 605.731079, -0.033288, 0.005546, 
 6_5_2018 19:22:17,0.003297, 0.019187, 0.012307, 2261.270996, 605.731079, -0.033288, 0.005546, 
 6_5_2018 19:22:17,0.003297, -0.094371, 0.012307, 2261.270996, 605.731079, -0.033288, 0.005546, 
 6_5_2018 19:22:17,0.003297, -0.094371, 3.040087, 2261.270996, 605.731079, -0.033288, 0.005546, 
 6_5_2018 19:22:17,0.003297, -0.094371, 3.040087, 2261.263184, 605.731079, -0.033288, 0.005546, 
 6_5_2018 19:22:17,0.003297, -0.094371, 3.040087, 2261.263184, 605.739014, -0.033288, 0.005546, 
 6_5_2018 19:22:17,0.003297, -0.094371, 3.040087, 2261.263184, 605.739014, -0.025650, 0.005546, 
 6_5_2018 19:22:17,0.003297, -0.094371, 3.040087, 2261.263184, 605.739014, -0.025650, 0.007536, 
 6_5_2018 19:22:18,0.047842, -0.094371, 3.040087, 2261.263184, 605.739014, -0.025650, 0.007536, 
 6_5_2018 19:22:18,0.047842, -0.257182, 3.040087, 2261.263184, 605.739014, -0.025650, 0.007536, 
 6_5_2018 19:22:18,0.047842, -0.257182, 9.229546, 2261.263184, 605.739014, -0.025650, 0.007536, 
 6_5_2018 19:22:18,0.047842, -0.257182, 9.229546, 2261.245605, 605.739014, -0.025650, 0.007536, 
 6_5_2018 19:22:18,0.047842, -0.257182, 9.229546, 2261.245605, 605.737915, -0.025650, 0.007536, 
 6_5_2018 19:22:18,0.047842, -0.257182, 9.229546, 2261.245605, 605.737915, -0.028151, 0.007536, 
 6_5_2018 19:22:18,0.047842, -0.257182, 9.229546, 2261.245605, 605.737915, -0.028151, 0.007653, 
 6_5_2018 19:22:19,0.014735, -0.257182, 9.229546, 2261.245605, 605.737915, -0.028151, 0.007653, 
 6_5_2018 19:22:19,0.014735, -0.234663, 9.229546, 2261.245605, 605.737915, -0.028151, 0.007653, 
 6_5_2018 19:22:19,0.014735, -0.234663, 9.482700, 2261.245605, 605.737915, -0.028151, 0.007653, 
 6_5_2018 19:22:19,0.014735, -0.234663, 9.482700, 2261.223633, 605.737915, -0.028151, 0.007653, 
 6_5_2018 19:22:19,0.014735, -0.234663, 9.482700, 2261.223633, 605.740540, -0.028151, 0.007653, 
 6_5_2018 19:22:19,0.014735, -0.234663, 9.482700, 2261.223633, 605.740540, -0.028166, 0.007653, 
 6_5_2018 19:22:19,0.014735, -0.234663, 9.482700, 2261.223633, 605.740540, -0.028166, 0.006317, 
 6_5_2018 19:22:20,0.044330, -0.234663, 9.482700, 2261.223633, 605.740540, -0.028166, 0.006317, 
 6_5_2018 19:22:20,0.044330, -0.173217, 9.482700, 2261.223633, 605.740540, -0.028166, 0.006317, 
 6_5_2018 19:22:20,0.044330, -0.173217, 7.659960, 2261.223633, 605.740540, -0.028166, 0.006317, 
 6_5_2018 19:22:20,0.044330, -0.173217, 7.659960, 2261.203369, 605.740540, -0.028166, 0.006317, 
 6_5_2018 19:22:20,0.044330, -0.173217, 7.659960, 2261.203369, 605.745605, -0.028166, 0.006317, 
 6_5_2018 19:22:20,0.044330, -0.173217, 7.659960, 2261.203369, 605.745605, -0.026764, 0.006317, 
 6_5_2018 19:22:20,0.044330, -0.173217, 7.659960, 2261.203369, 605.745605, -0.026764, 0.004912, 
 6_5_2018 19:22:21,-0.131685, -0.173217, 7.659960, 2261.203369, 605.745605, -0.026764, 0.004912, 
 6_5_2018 19:22:21,-0.131685, -0.251548, 7.659960, 2261.203369, 605.745605, -0.026764, 0.004912, 
 6_5_2018 19:22:21,-0.131685, -0.251548, 6.867580, 2261.203369, 605.745605, -0.026764, 0.004912, 
 6_5_2018 19:22:21,-0.131685, -0.251548, 6.867580, 2261.183838, 605.745605, -0.026764, 0.004912, 
